Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	2-phosphoglyceric acid (2PG) and (3PG)	alpha-ketoglutaric acid	cis-aconitic acid	citric acid	fumaric acid	gluconic acid	glyceric acid	glycerol 3-phosphate	Hexose	isocitric acid	lactic acid	malic acid	maltose_sucrose	mannitol_sorbitol	pyruvic acid	succinic acid	Units
28.11.23	80	80_X.F	45258_80_X.F_62h_Peat.A_B.3	45258_80_X.F_62h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	62h	62h	62	Single	Peat.5_X.F_62h_PA	Peat.5	Peat.A	X.F	Media.Fungi	PA	0.56306387	19432.96414		1259967.186	6258671.86		140004394.1	15493165.98	571100.3973	71657208.24	31290467.98	3372109.454	12744882.74	1815115.574	151899.2863	4580336.506	1247963.219	AREA / TIC
28.11.23	81	81_X.BF	45258_81_X.BF_24h_Peat.A_B.3	45258_81_X.BF_24h_Peat.A_B.3_Coculture_X.BF_Media.BacteriaFungi_PA	B.3	24h	24h	24	Coculture	Peat.B4_X.BF_24h_PA	Peat.B4	Peat.A	X.BF	Media.BacteriaFungi	PA	1.204439674	75117.08721		704091.7188	3790651.454		159415026.9	15179093.15	439666.6862	60559375.95	21047930.88	7547810.156	13792096.33	1346635.316	84666.75603	4549941.454	1934611.63	AREA / TIC
28.11.23	81	81_X.BF	45258_81_X.BF_62h_Peat.A_B.3	45258_81_X.BF_62h_Peat.A_B.3_Coculture_X.BF_Media.BacteriaFungi_PA	B.3	62h	62h	62	Coculture	Peat.B4_X.BF_62h_PA	Peat.B4	Peat.A	X.BF	Media.BacteriaFungi	PA	0.530394248	45833.83043		1190821.739	6853428.401		116770355.8	16705313.15	499911.1533	90316728.02	33260626.57	3718058.801	13911776.07	2039041.722	40155.0358	4063515.036	1051150.163	AREA / TIC
28.11.23	83	83_X.X	45258_83_X.X_24h_Peat.A_B.3	45258_83_X.X_24h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	24h	24h	24	Media	Peat.B4_X.X_24h_PA	Peat.B4	Peat.A	X.X	Media.Media	PA	2.569910283	141787.0509	249325.4353	617174.4635	8016945.236	378038.4889	116561485.8	24550555.49	1783883.286	31927316.9	13066119.17	13597184.01	53356417.11	609983.1618	102126.9115	7054511.638	18453861.33	AREA / TIC
28.11.23	83	83_X.X	45258_83_X.X_62h_Peat.A_B.3	45258_83_X.X_62h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	62h	62h	62	Media	Peat.B4_X.X_62h_PA	Peat.B4	Peat.A	X.X	Media.Media	PA	1.220415235	1180646.519	1224030.934	838285.1756	5993200.336		131135957.1	14453842.01	11269920.76	55703212.34	25796406.08	4663283.311	32419446.96	912303.4256	204974.4978	3165939.664	1505266.361	AREA / TIC
28.11.23	84	84_X.X	45258_84_X.X_24h_Peat.A_B.3	45258_84_X.X_24h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	24h	24h	24	Media	Peat.5_X.X_24h_PA	Peat.5	Peat.A	X.X	Media.Media	PA	1.841341935	159705.2641	314718.8412	516069.2764	9105989.866	471166.1552	109641805.3	24900869.37	1958796.425	30463169.78	12939438.11	14528616.05	58807861.78	606503.8648	90502.47367	5821167.05	20140335.86	AREA / TIC
28.11.23	84	84_X.X	45258_84_X.X_62h_Peat.A_B.3	45258_84_X.X_62h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	62h	62h	62	Media	Peat.5_X.X_62h_PA	Peat.5	Peat.A	X.X	Media.Media	PA	1.103205025	1283268.267	1209494.129	800300.0171	4857802.386		131025601.6	14765487.5	11623862.94	54456543.13	25466696.92	5358620.445	33848700.98	830336.1385	223787.9583	3131391.648	1584821.462	AREA / TIC
28.11.23	85	85_F.B	45258_85_F.B_24h_Peat.A_B.4	45258_85_F.B_24h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	24h	24h	24	Coculture	Peat.6_F.B_24h_PA	Peat.6	Peat.A	F.B	Fungi.Bacteria	PA	1.35740887	85068.69416		828197.7708	5234937.798		149109038.2	19328543.95	533504.6913	59763388.77	21297479.07	8898156.089	15763437.59	1385710.704	127352.9324	5752078.96	2359820.295	AREA / TIC
28.11.23	85	85_F.B	45258_85_F.B_62h_Peat.A_B.4	45258_85_F.B_62h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	62h	62h	62	Coculture	Peat.6_F.B_62h_PA	Peat.6	Peat.A	F.B	Fungi.Bacteria	PA	0.488506453	15135.93106		1194694.555	8384646.655		135995034.6	17717829.4	468366.3817	69399508.99	33764518.13	5746736.775	11398748.09	1214284.88	37962.651	3533167.245	1596081.269	AREA / TIC
28.11.23	86	86_F.B	45258_86_F.B_24h_Peat.A_B.4	45258_86_F.B_24h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	24h	24h	24	Coculture	Peat.7_F.B_24h_PA	Peat.7	Peat.A	F.B	Fungi.Bacteria	PA	0.930185201	101205.6523		788222.603	3527709.319		153981518.9	19605118.41	571248.607	56729627.57	19305316.82	10072589.84	17231608.28	1312084.948	106635.7538	4836340.115	2297488.714	AREA / TIC
28.11.23	86	86_F.B	45258_86_F.B_62h_Peat.A_B.4	45258_86_F.B_62h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	62h	62h	62	Coculture	Peat.7_F.B_62h_PA	Peat.7	Peat.A	F.B	Fungi.Bacteria	PA	0.508998774	29489.26554		1056935.749	10968116.8		136702217.4	18685117.71	506227.1528	67450661.52	28499168.86	8321196.864	11965362.81	1072782.545	24469.60708	3743329.254	1441640.015	AREA / TIC
28.11.23	87	87_B.F	45258_87_B.F_24h_Peat.A_B.4	45258_87_B.F_24h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	24h	24h	24	Coculture	Peat.6_B.F_24h_PA	Peat.6	Peat.A	B.F	Bacteria.Fungi	PA	1.235145219	82988.62223		617660.9747	4279156.748		157510959.8	18478612.59	600492.1433	55562837.41	18502508.57	8721889.404	15123152.9	1325704.034	163611.5307	6534617.043	2962523.712	AREA / TIC
28.11.23	87	87_B.F	45258_87_B.F_62h_Peat.A_B.4	45258_87_B.F_62h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	62h	62h	62	Coculture	Peat.6_B.F_62h_PA	Peat.6	Peat.A	B.F	Bacteria.Fungi	PA	0.459373577	11988.06436		1269483.117	12250360.68		130860683	17731154.8	487905.7294	68765074.02	38151669.77	3180385.364	11681340.14	1191137.296	46393.61313	3698016.356	1141123.536	AREA / TIC
28.11.23	88	88_B.F	45258_88_B.F_24h_Peat.A_B.4	45258_88_B.F_24h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	24h	24h	24	Coculture	Peat.7_B.F_24h_PA	Peat.7	Peat.A	B.F	Bacteria.Fungi	PA	0.952765285	124875.4566		652899.5228	4648946.671		148536693.4	22655597.7	679263.8335	53445323.63	19031608.61	11775205.47	19545186.3	1231368.332	189071.7502	4850134.731	3100540.129	AREA / TIC
28.11.23	88	88_B.F	45258_88_B.F_62h_Peat.A_B.4	45258_88_B.F_62h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	62h	62h	62	Coculture	Peat.7_B.F_62h_PA	Peat.7	Peat.A	B.F	Bacteria.Fungi	PA	0.399001682	22428.47689		1252789.206	13580702.15		128252381.7	17598449.63	549614.2247	67960051.89	36836050.25	5877178.235	12217700.38	1169273.267	30954.75674	3369196.325	1749945.005	AREA / TIC
28.11.23	89	89_X.B	45258_89_X.B_24h_Peat.A_B.4	45258_89_X.B_24h_Peat.A_B.4_Single_X.B_Media.Bacteria_PA	B.4	24h	24h	24	Single	Peat.6_X.B_24h_PA	Peat.6	Peat.A	X.B	Media.Bacteria	PA	1.332417215	97477.72588		897368.3219	4492979.327		149480150.7	20286609.71	518336.8936	59318171.62	21009189.68	7549643.527	17113133	1385331.846	114539.9491	5983802.905	2219980.324	AREA / TIC
28.11.23	89	89_X.B	45258_89_X.B_62h_Peat.A_B.4	45258_89_X.B_62h_Peat.A_B.4_Single_X.B_Media.Bacteria_PA	B.4	62h	62h	62	Single	Peat.6_X.B_62h_PA	Peat.6	Peat.A	X.B	Media.Bacteria	PA	0.468282615	215444.6841		1568548.515	9857350.787		131584197.4	18131382.06	554709.895	67551815.96	39412289.55	3473206.028	12213383.16	1183676.23	42051.52911	3513696.534	1164963.172	AREA / TIC
28.11.23	91	91_X.F	45258_91_X.F_24h_Peat.A_B.4	45258_91_X.F_24h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	24h	24h	24	Single	Peat.6_X.F_24h_PA	Peat.6	Peat.A	X.F	Media.Fungi	PA	1.964966654	172174.4231	370386.9471	736888.8409	7230533.899	405665.4083	114556221.4	27436718.53	2110190.517	30785965.7	12925537.92	15992196.07	52372025.65	612289.7799	134654.1935	7153502.057	17471764.18	AREA / TIC
28.11.23	91	91_X.F	45258_91_X.F_62h_Peat.A_B.4	45258_91_X.F_62h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	62h	62h	62	Single	Peat.6_X.F_62h_PA	Peat.6	Peat.A	X.F	Media.Fungi	PA	0.496760804	45452.45889		1405255.799	5253687.451		124666196.6	18955911.84	500470.2429	77512431.99	38839519.67	4715653.858	11724838.11	1211295.246	118087.0141	3777534.352	1740380.871	AREA / TIC
28.11.23	92	92_X.F	45258_92_X.F_24h_Peat.A_B.4	45258_92_X.F_24h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	24h	24h	24	Single	Peat.7_X.F_24h_PA	Peat.7	Peat.A	X.F	Media.Fungi	PA	2.283992876	153611.2497	325048.7371	533035.3753	8397549.834	352844.358	121759569.8	25493431.53	1919647.844	30526060.62	13840486.69	15247385.56	48746168.24	654243.7218	120554.2289	6607153.269	15789924.47	AREA / TIC
28.11.23	92	92_X.F	45258_92_X.F_62h_Peat.A_B.4	45258_92_X.F_62h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	62h	62h	62	Single	Peat.7_X.F_62h_PA	Peat.7	Peat.A	X.F	Media.Fungi	PA	0.455636391	45836.98845		1280009.699	6401707.714		130827252.1	16664779.52	458036.2852	74855730.72	35146215.95	6520506.39	11508828.32	1120299.015	92435.54909	3888357.108	1656720.171	AREA / TIC
28.11.23	93	93_X.BF	45258_93_X.BF_24h_Peat.A_B.4	45258_93_X.BF_24h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	24h	24h	24	Coculture	Peat.6_X.BF_24h_PA	Peat.6	Peat.A	X.BF	Media.BacteriaFungi	PA	1.073789293	55284.58926		705020.0678	4128278.266		158007409	17349497.83	425319.9423	58668832.35	20911344.67	8796479.034	13197248.38	1351075.122	99847.33572	4701561.13	2069517.749	AREA / TIC
28.11.23	93	93_X.BF	45258_93_X.BF_62h_Peat.A_B.4	45258_93_X.BF_62h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	62h	62h	62	Coculture	Peat.6_X.BF_62h_PA	Peat.6	Peat.A	X.BF	Media.BacteriaFungi	PA	0.443082147	97645.55009		874336.7397	9296901.321		132926059.8	18358830.41	554330.6169	69700003.02	37387525.32	3976662.141	11320370.35	1202492.593	34596.29348	3596649.086	1140312.249	AREA / TIC
28.11.23	94	94_X.BF	45258_94_X.BF_24h_Peat.A_B.4	45258_94_X.BF_24h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	24h	24h	24	Coculture	Peat.7_X.BF_24h_PA	Peat.7	Peat.A	X.BF	Media.BacteriaFungi	PA	0.910807738	97532.1095		811608.1687	4319957.81		148574953.2	20265762.18	521633.6888	57796355.72	20517310.33	11081324.39	17346038.41	1284196.381	81055.52572	5124184.619	2644802.959	AREA / TIC
28.11.23	94	94_X.BF	45258_94_X.BF_62h_Peat.A_B.4	45258_94_X.BF_62h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	62h	62h	62	Coculture	Peat.7_X.BF_62h_PA	Peat.7	Peat.A	X.BF	Media.BacteriaFungi	PA	0.376822122	56562.49667		1549221.679	6857654.717		131808126.8	17820368.32	539028.8636	69683111.72	37987504.39	4430177.806	13507842.85	1157142.787	47308.79366	3808940.393	1213723.86	AREA / TIC
28.11.23	95	95_X.X	45258_95_X.X_24h_Peat.A_B.4	45258_95_X.X_24h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	24h	24h	24	Media	Peat.6_X.X_24h_PA	Peat.6	Peat.A	X.X	Media.Media	PA	1.843053563	157174.4879	298030.9476	696233.6991	8845781.439	583813.7434	93466107.79	25649828.06	1990988.256	31828796.06	14846388.38	13834217.58	66159826.51	690086.8349	143035.4523	6556404.133	24720002.13	AREA / TIC
28.11.23	96	96_X.X	45258_96_X.X_24h_Peat.A_B.4	45258_96_X.X_24h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	24h	24h	24	Media	Peat.7_X.X_24h_PA	Peat.7	Peat.A	X.X	Media.Media	PA	2.506003794	161423.9376	283128.063	726527.2321	6916099.666	446299.0051	104913155.6	28121068.76	1956821.459	29956460.64	11813830.08	16233567.2	58280618.47	583545.4055	112556.8927	8552886.892	21408726.17	AREA / TIC
28.11.23	96	96_X.X	45258_96_X.X_62h_Peat.A_B.4	45258_96_X.X_62h_Peat.A_B.4_Media_X.X_Media.Media_PA	B.4	62h	62h	62	Media	Peat.7_X.X_62h_PA	Peat.7	Peat.A	X.X	Media.Media	PA	0.745108484	3013775.911		1401739.509	7199692.55		127978631.4	14676182.38	2810714.205	73603672.74	33474195.42	5203126.906	11063315.18	807695.8094	163674.153	6083061.86	2987237.494	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.1	45258_Pool_Pool_24h_Peatool_Pool.1_Coculture_Pool_Pool_Pool	Pool.1	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	3.997661178	114398.6395	211274.5334	697083.8388	4661159.656	388767.3144	108433329.1	21956522.6	1002697.533	51704785.83	16629481.85	9376726.374	44959720.7	1237145.116	1168765.634	5250337.902	22674518.92	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.2	45258_Pool_Pool_24h_Peatool_Pool.2_Coculture_Pool_Pool_Pool	Pool.2	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	2.180461028	136498.1975	278032.4859	842656.6568	5736105.732	294155.6817	123490325.9	22800229.11	1446844.938	46644381.49	17701136.83	10966475.76	38397647.07	1089193.051	151544.5568	6089481	14402007.01	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.3	45258_Pool_Pool_24h_Peatool_Pool.3_Coculture_Pool_Pool_Pool	Pool.3	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	1.805825986	154117.8398	311263.103	540073.6325	5173351.735	331036.3261	122838587.3	23772818.27	1431865.539	45177589.44	17307770.09	11805701.19	39451219.3	1133094.781	130899.6558	6098577.096	14808750.24	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.4	45258_Pool_Pool_24h_Peatool_Pool.4_Coculture_Pool_Pool_Pool	Pool.4	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	1.614682447	149350.1093	282913.2136	523327.0489	5601225.811	314950.4727	122412204.5	23508117.69	1546476.835	45169544.72	16669033	11567943.92	40741985.59	1207987.988	133984.859	5461761.856	15175907.83	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.5	45258_Pool_Pool_24h_Peatool_Pool.5_Coculture_Pool_Pool_Pool	Pool.5	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	1.553194996	163687.7537	323937.433	559583.9558	4803602.909	356248.8943	119747267.1	24714236.2	1589418.59	43942606.16	17443592.13	12135954.63	41556955.93	1141387.916	146180.6152	5732059.415	16109995.89	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.6	45258_Pool_Pool_24h_Peatool_Pool.6_Coculture_Pool_Pool_Pool	Pool.6	24h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	1.246143168	173825.934	386044.7278	543180.7656	5501237.881	469820.816	120351351.2	24478100.74	1826267.686	42412836.96	16590580.07	10891979.63	43749154.52	1082954.218	115473.8907	4987325.823	16906580.68	AREA / TIC
28.11.23	Pool	Pool_Pool	45258_Pool_Pool_24h_Peatool_Pool.7	45258_Pool_Pool_24h_Peatool_Pool.7_Coculture_Pool_Pool_Pool	Pool.7	62h	24h	24	Coculture	Pool_Pool_24h_Pool	Pool	Peatool	Pool	Pool	Pool	1.000987674	229423.4044	353704.655	985424.7214	7153719.455		109937421.6	22783529.29	1970234.051	69476659.69	24941444.98	8314236.243	27291203.18	1735041.344	179162.0463	4960835.311	10154675.49	AREA / TIC
