Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	Alanine_1Bz	Arginine_1Bz	Asparagine_1Bz	Aspartic Acid_1Bz	GABA_1Bz	Glutamic Acid_1Bz	Glutamine_1Bz	Glycine_1Bz	Histidine_1Bz	Isoleucine_1Bz	Leucine_1Bz	Lysine_2Bz	Ornithine_2Bz	Phenylalanine_1Bz	Proline_1Bz	Serine_1Bz	Threonine_1Bz	Tryptophane_1Bz	Tyrosine_2Bz	Valine_1Bz	Units
28.11.23	66	66_X.B	45258_66_X.B_24h_Peat.A_B.2	45258_66_X.B_24h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	24h	24h	24	Single	Peat.A.3_X.B_24h_PA	Peat.A.3	Peat.A	X.B	Media.Bacteria	PA	0.75953975	3033304.05	10184357.04	852363.553	1109570.631	4092411.226	3493769.746	1012507.904	684182.7566	3576822.674	2903686.081	8354559.454	13898458.9	2566620.114	6177204.023	4402164.6	1938314.617	2577851.916	319746.2674	2110917.829	4454863.619	AREA / TIC
28.11.23	66	66_X.B	45258_66_X.B_62h_Peat.A_B.2	45258_66_X.B_62h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	62h	62h	62	Single	Peat.A.3_X.B_62h_PA	Peat.A.3	Peat.A	X.B	Media.Bacteria	PA	0.529306853	1229464.528	15029085.6	789145.2713	587139.5738	2932663.712	3800817.974	334295.6908	510618.7433	1510993.095	2780738.606	7202563.087	14360031.35	5391949.839	3923854.356	3871149.578	1102577.828	1660125.871	503343.1904	7062392.977	3160726.129	AREA / TIC
28.11.23	67	67_X.F	45258_67_X.F_24h_Peat.A_B.2	45258_67_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	24h	24h	24	Single	Peat.A.2_X.F_24h_PA	Peat.A.2	Peat.A	X.F	Media.Fungi	PA	2.02571494	3134184.319	4636105.413	529913.6511	1748128.984	4411569.872	4406806.616	556995.4477	948634.9545	1679203.689	3678426.245	7112664.627	8237250.794	6039375.411	4933672.454	7142209.752	1995114.87	2261541.3	178302.9748	5942748.292	8170827.332	AREA / TIC
28.11.23	67	67_X.F	45258_67_X.F_62h_Peat.A_B.2	45258_67_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	62h	62h	62	Single	Peat.A.2_X.F_62h_PA	Peat.A.2	Peat.A	X.F	Media.Fungi	PA	0.588634597	2645400.062	10331990.39	520032.2941	888802.6671	5878004.82	3593218.968	506837.351	440592.519	1709731.308	2323351.373	6012055.724	16544972.12	2682338.088	3112924.399	6756271.239	1157351.272		193395.0205	5940593.734	6505813.654	AREA / TIC
28.11.23	68	68_X.F	45258_68_X.F_24h_Peat.A_B.2	45258_68_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	24h	24h	24	Single	Peat.A.3_X.F_24h_PA	Peat.A.3	Peat.A	X.F	Media.Fungi	PA	2.097551818	3458878.078	7028622.071	809983.8038	1872539.676	8560086.025	6171214.885	690188.432	1175663.447	2291537.191	1321372.839	3770231.054	4655861.618	4485357.606	2739280.123	6576659.935	2465641.114	2757286.829	94810.53022	9291601.684	7526860.06	AREA / TIC
28.11.23	68	68_X.F	45258_68_X.F_62h_Peat.A_B.2	45258_68_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	62h	62h	62	Single	Peat.A.3_X.F_62h_PA	Peat.A.3	Peat.A	X.F	Media.Fungi	PA	0.82362846	4189572.32	9545121.832	728057.6483	600512.2743	5201874.638	3234367.349	446708.7014	866889.6648	1407719.689	3180697.518	8579064.881	11850026.4	2952225.569	5252459.34	4984520.566	1513091.23	1478676.44	566663.274	8294409.831	2871017.836	AREA / TIC
28.11.23	70	70_X.BF	45258_70_X.BF_24h_Peat.A_B.2	45258_70_X.BF_24h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA	B.2	24h	24h	24	Coculture	Peat.A.3_X.BF_24h_PA	Peat.A.3	Peat.A	X.BF	Media.BacteriaFungi	PA	0.731073204	3556173.291	8470098.439	528118.112	1238077.111	4500621.804	4464877.093	1324993.168	714788.885	1895108.442	1946701.087	7535895.138	13583260.82	4153124.455	3496358.487	4639187.955	1652239.467	2949997.332	136958.9249	4839760.208	6117336.784	AREA / TIC
28.11.23	70	70_X.BF	45258_70_X.BF_62h_Peat.A_B.2	45258_70_X.BF_62h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA	B.2	62h	62h	62	Coculture	Peat.A.3_X.BF_62h_PA	Peat.A.3	Peat.A	X.BF	Media.BacteriaFungi	PA	0.445126129	1591068.135	15560546.88	762977.0033	431021.6532	3676858.969	4268165.529	428820.03		1032749.978	2692290.84	7474760.035	15140337.9	2705053.515	4119106.654	3971117.139	1256345.03	1612064.431	518884.3901	7537203.011	2964305.876	AREA / TIC
28.11.23	71	71_X.X	45258_71_X.X_24h_Peat.A_B.2	45258_71_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	24h	24h	24	Media	Peat.A.2_X.X_24h_PA	Peat.A.2	Peat.A	X.X	Media.Media	PA	2.364833091	3938632.724	4055224.462	596573.1811	1681518.25	8984697.939	4887212.989	497018.1635	1058296.676	1724084.89	2248495.684	8871300.084	7880220.836	4892500.466	5343136.497	5898606.989	1481707.108	2091935.798	143136.9517	4749902.664	6719474.647	AREA / TIC
28.11.23	71	71_X.X	45258_71_X.X_62h_Peat.A_B.2	45258_71_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	62h	62h	62	Media	Peat.A.2_X.X_62h_PA	Peat.A.2	Peat.A	X.X	Media.Media	PA	1.694204302	5743830.889	3476171.082	1070251.68	1307863.519	6165571.643	4561684.794	183784.8007	2370721.167	2575092.033	4336278.094	6315027.054	3638003.394	7320385.144	775051.1545	10586267.54	2134714.212	2255282.315	30422.5411	2140399.476	10756874.47	AREA / TIC
28.11.23	72	72_X.X	45258_72_X.X_24h_Peat.A_B.2	45258_72_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	24h	24h	24	Media	Peat.A.3_X.X_24h_PA	Peat.A.3	Peat.A	X.X	Media.Media	PA	1.575924329	3520179.807	8842276.716	851719.8291	1208900.685	7834422.487	4905128.285	795318.6438	886515.916	3586729.957	1911284.663	4057408.013	6526749.293	6294995.146	2953486.354	4728221.313	2052111.856	2485868.089	152228.1214	6824790.254	7325341.572	AREA / TIC
28.11.23	72	72_X.X	45258_72_X.X_62h_Peat.A_B.2	45258_72_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	62h	62h	62	Media	Peat.A.3_X.X_62h_PA	Peat.A.3	Peat.A	X.X	Media.Media	PA	2.939688523	4980393.972	2135722.867	1018968.498	897945.8128	7980637.682	5361715.324	206528.003	1755111.455	2017652.535	5624889.804	10820423.24	2348864.496	5154646.787	1210592.201	11628054.04	2024876.089	2537552.854	64534.72826	2270152.075	7704414.541	AREA / TIC
28.11.23	73	73_F.B	45258_73_F.B_24h_Peat.A_B.3	45258_73_F.B_24h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	24h	24h	24	Coculture	Peat.A.4_F.B_24h_PA	Peat.A.4	Peat.A	F.B	Fungi.Bacteria	PA	0.626592295	2855153.206	10193521.45	792499.3714	902211.86	4521367.438	2728451.999	1023692.766	463192.7368	1362310.081	4051168.551	8499260.271	14619219.02	2389403.783	5099170.585	5070778.918	1224073.462	2223958.084	153415.5475	3420729.902	6150097.967	AREA / TIC
28.11.23	73	73_F.B	45258_73_F.B_62h_Peat.A_B.3	45258_73_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	24h	62h	62	Coculture	Peat.A.4_F.B_62h_PA	Peat.A.4	Peat.A	F.B	Fungi.Bacteria	PA	0.942878686	1376831.42	15786305.52	540969.9123	161923.27	1178664.887	1291465.189	266685.4218	160453.3036	1360757.242	4214271.74	5698231.47	27954299.31	1115446.786	2350592.959	1538450.303	540694.1611	1168475.878	395800.6535	5911607.807	4731749.765	AREA / TIC
28.11.23	74	74_F.B	45258_74_F.B_62h_Peat.A_B.3	45258_74_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	24h	62h	62	Coculture	Peat.A.5_F.B_62h_PA	Peat.A.5	Peat.A	F.B	Fungi.Bacteria	PA	1.078354501	1045090.459	16606788.39	756679.737	106485.3904	1045661.7	1691974.206	336669.4345	174731.0368	1031833.223	3979695.913	8603136.532	21353491.81	1372962.23	5039797.206	1720592.809	708208.6637	1364659.765	859644.0218	7249883.961	2695690.515	AREA / TIC
28.11.23	75	75_B.F	45258_75_B.F_24h_Peat.A_B.3	45258_75_B.F_24h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	24h	24h	24	Coculture	Peat.A.4_B.F_24h_PA	Peat.A.4	Peat.A	B.F	Bacteria.Fungi	PA	1.21852927	2363985.068	6984659.464	374984.8372	1004759.615	2639100.331	2543330.781	876632.2042	520612.0325	1691539.999	3976112.941	9385064.667	11667411.15	7284351.896	5027427.038	3728758.193	1322275.992	1868960.439	241977.7737	2575509.737	11666222.84	AREA / TIC
28.11.23	75	75_B.F	45258_75_B.F_62h_Peat.A_B.3	45258_75_B.F_62h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	62h	62h	62	Coculture	Peat.A.4_B.F_62h_PA	Peat.A.4	Peat.A	B.F	Bacteria.Fungi	PA	1.206121805	1094021.346	12310214.39	498125.4776	150815.6136	1154904.915	1313736.303	297052.9167	236234.0179	1854737.218	3190118.929	6010569.556	31746356.67	1710861.202	2836371.075	1570288.335	605036.7361	1183032.256	467108.7098	5138194.149	4375897.177	AREA / TIC
28.11.23	76	76_B.F	45258_76_B.F_24h_Peat.A_B.3	45258_76_B.F_24h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	24h	24h	24	Coculture	Peat.A.5_B.F_24h_PA	Peat.A.5	Peat.A	B.F	Bacteria.Fungi	PA	0.849396755	3050415.467	11093683.77	477809.6895	1484015.558	4133753.723	4513681.004	1349849.752	3852854.369	2550985.727	1755643.626	4016094.926	9445086.703	5152083.49	2426140.654	5135512.906	1632201.902	2948161.721	151525.1844	6803697.993	5770478.835	AREA / TIC
28.11.23	76	76_B.F	45258_76_B.F_62h_Peat.A_B.3	45258_76_B.F_62h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	62h	62h	62	Coculture	Peat.A.5_B.F_62h_PA	Peat.A.5	Peat.A	B.F	Bacteria.Fungi	PA	1.059622315	1147523.965	17100331.64	542111.0823		1213630.538	1570852.158	332585.4835	183046.3527	924678.5257	3801979.199	8628137.47	22048114.38	1288731.825	4569562.127	1788839.262	637410.1323	1505221.226	861818.3923	6604486.241	2994617.002	AREA / TIC
28.11.23	77	77_X.B	45258_77_X.B_24h_Peat.A_B.3	45258_77_X.B_24h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	24h	24h	24	Single	Peat.A.4_X.B_24h_PA	Peat.A.4	Peat.A	X.B	Media.Bacteria	PA	0.777030574	2981590.527	8930383.473	572394.4651	800182.1555	3939144.868	3160698.022	882761.9177	619010.3914	2343099.564	3958966.482	7950629.233	15258481.96	5490776.219	4658372.681	3917820.096	1793661.724	2306182.097	184393.0017	3030502.373	4964625.752	AREA / TIC
28.11.23	78	78_X.B	45258_78_X.B_24h_Peat.A_B.3	45258_78_X.B_24h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	24h	24h	24	Single	Peat.A.5_X.B_24h_PA	Peat.A.5	Peat.A	X.B	Media.Bacteria	PA	0.633301587	3304136.677	8994056.102	631176.3754	1098051.883	4832736.984	3802319.543	1023360.771	797964.2095	1947451.303	1943277.936	3429694.549	7663280.974	7054457.298	2399487.119	8384093.948	1464449.197	2692049.153		10685556.68	5596076.3	AREA / TIC
28.11.23	78	78_X.B	45258_78_X.B_62h_Peat.A_B.3	45258_78_X.B_62h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	62h	62h	62	Single	Peat.A.5_X.B_62h_PA	Peat.A.5	Peat.A	X.B	Media.Bacteria	PA	1.507447082	1450614.106	14958005.01	595364.8463	263030.7922	817632.6818	1570221.621	238121.7917	344114.8989	3323723.308	3381073.248	7046577.044	18012231.63	6041526.838	3585031.32	2736752.786	1588831.893	1594937.58	825197.1265	6475645.56	2895042.92	AREA / TIC
28.11.23	79	79_X.F	45258_79_X.F_24h_Peat.A_B.3	45258_79_X.F_24h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	24h	24h	24	Single	Peat.A.4_X.F_24h_PA	Peat.A.4	Peat.A	X.F	Media.Fungi	PA	2.120852465	2755930.031	5028104.584	574573.6774	1498941.135	5945152.342	4198258.553	492043.1842	1019198.665	2005535.072	3447176.605	8532022.523	7824879.512	6068738.968	6849351.966	6087464.457	1775366.303	1887511.775	236813.2665	4484707.521	7031906.861	AREA / TIC
28.11.23	79	79_X.F	45258_79_X.F_62h_Peat.A_B.3	45258_79_X.F_62h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	62h	62h	62	Single	Peat.A.4_X.F_62h_PA	Peat.A.4	Peat.A	X.F	Media.Fungi	PA	1.147670427	1466540.359	12765884.4	642758.5677	408811.6143	1464028.313	2550939.652	327142.698	245511.249	3196821.067	3612254.792	7124186.357	23830626.24	2306548.062	3164093.03	1692140.839	972567.5364	1360602.28	381146.8777	4816755.637	5414317.432	AREA / TIC
28.11.23	80	80_X.F	45258_80_X.F_24h_Peat.A_B.3	45258_80_X.F_24h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	24h	24h	24	Single	Peat.A.5_X.F_24h_PA	Peat.A.5	Peat.A	X.F	Media.Fungi	PA	2.027451905	3060938.701	5982388.521	563504.8592	1640959.765	7458758.438	4886015.287	602792.5976	869615.6965	2798915.716	1656208.955	4199380.504	6464192.798	6968551.495	2971777.03	6998417.061	1964162.993	2306146.937	132937.3088	10058668.2	6159344.136	AREA / TIC
28.11.23	80	80_X.F	45258_80_X.F_62h_Peat.A_B.3	45258_80_X.F_62h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	62h	62h	62	Single	Peat.A.5_X.F_62h_PA	Peat.A.5	Peat.A	X.F	Media.Fungi	PA	1.245881913	1331151.84	10803090.46	686292.1689	283703.4525	1605034.137	2486721.228	346536.0526	282496.2755	1450074.828	4466368.717	11358247.4	16671498.15	1689493.184	6741412.581	2149100.948	838844.3474	1576336.393	895434.7829	8690778.708	3391061.349	AREA / TIC
28.11.23	81	81_X.BF	45258_81_X.BF_24h_Peat.A_B.3	45258_81_X.BF_24h_Peat.A_B.3_Coculture_X.BF_Media.BacteriaFungi_PA	B.3	24h	24h	24	Coculture	Peat.A.4_X.BF_24h_PA	Peat.A.4	Peat.A	X.BF	Media.BacteriaFungi	PA	0.898491668	3842529.791	9824718.823	612178.1868	1116306.401	3835088.431	3416173.027	1352310.816	692854.5054	2413041.854	1707196.689	7942841.605	11232414.68	6688797.7	4192885.85	4330999.541	1883462.096	2786590.115	200167.6882	2893975.641	6779143.557	AREA / TIC
28.11.23	81	81_X.BF	45258_81_X.BF_62h_Peat.A_B.3	45258_81_X.BF_62h_Peat.A_B.3_Coculture_X.BF_Media.BacteriaFungi_PA	B.3	62h	62h	62	Coculture	Peat.A.4_X.BF_62h_PA	Peat.A.4	Peat.A	X.BF	Media.BacteriaFungi	PA	0.978762839	1339356.122	15451540.86	629100.3046	228351.5384	1398510.391	1539396.41	277904.9114	346910.3919	1500719.012	2929729.13	6434729.385	26948688.64	1291953.423	2840094.546	2118346.67	691384.0342	1417587.535	415726.8583	4797523.786	5146123.045	AREA / TIC
28.11.23	83	83_X.X	45258_83_X.X_24h_Peat.A_B.3	45258_83_X.X_24h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	24h	24h	24	Media	Peat.A.4_X.X_24h_PA	Peat.A.4	Peat.A	X.X	Media.Media	PA	2.627856179	3762645.413	7041637.646	815220.7936	1719815.2	9683089.281	4630759.893	596967.6013	976941.2117	1239060.579	2759792.966	6679671.109	6923826.404	4687195.25	4858689.795	6786709.692	1862070.321	2187990.745	152683.3939	3139827.463	7239082.241	AREA / TIC
28.11.23	83	83_X.X	45258_83_X.X_62h_Peat.A_B.3	45258_83_X.X_62h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	62h	62h	62	Media	Peat.A.4_X.X_62h_PA	Peat.A.4	Peat.A	X.X	Media.Media	PA	1.224544152	1587141.629	8162206.309	428644.4056	685835.6221	10891671.8	2978679.858	333431.0155	216019.9774	1242989.073	3180443.918	5979801.537	17101692.88	3069591.239	2556028.703	2668687.769	540074.4425	1357088.675	222682.0484	4578055.428	9962910.674	AREA / TIC
28.11.23	84	84_X.X	45258_84_X.X_24h_Peat.A_B.3	45258_84_X.X_24h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	24h	24h	24	Media	Peat.A.5_X.X_24h_PA	Peat.A.5	Peat.A	X.X	Media.Media	PA	2.354798732	2726039.773	5766495.377	548298.2399	1164080.804	6936864.616	3835733.763	450781.6255	594400.2692	1577196.79	3364994.593	11107049.47	8112366.778	5543369.301	8836174.71	4870741.964	1336371.961	1686175.53	385311.0619	2993688.55	5907541.826	AREA / TIC
28.11.23	84	84_X.X	45258_84_X.X_62h_Peat.A_B.3	45258_84_X.X_62h_Peat.A_B.3_Media_X.X_Media.Media_PA	B.3	62h	62h	62	Media	Peat.A.5_X.X_62h_PA	Peat.A.5	Peat.A	X.X	Media.Media	PA	1.276804993	1862834.977	10836110.5	796237.4875	820032.0373	14744099.61	4307833.247	497068.858	221775.4485	1205437.798	2819775.156	3878951.778	15242690.23	3436167.639	1692682.133	3786210.13	856728.3224	2054161.766	215808.9931	3898912.54	4570158.348	AREA / TIC
28.11.23	85	85_F.B	45258_85_F.B_24h_Peat.A_B.4	45258_85_F.B_24h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	24h	24h	24	Coculture	Peat.A.6_F.B_24h_PA	Peat.A.6	Peat.A	F.B	Fungi.Bacteria	PA	1.144890317	3975980.871	9044259.39	481460.0943	981043.3221	3879376.858	3645498.558	1361962.781	600951.0167	1502006.764	3424437.208	10309122.04	12618058.5	1895361.475	6203642.301	4742204.489	1530863.677	2699605.328	237208.7492	2053735.598	6556897.974	AREA / TIC
28.11.23	85	85_F.B	45258_85_F.B_62h_Peat.A_B.4	45258_85_F.B_62h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	62h	62h	62	Coculture	Peat.A.6_F.B_62h_PA	Peat.A.6	Peat.A	F.B	Fungi.Bacteria	PA	0.533472632	1504103.4	10687446.1	742594.7952	246325.6634	2255583.375	2021235.833	324670.8258	387899.9363	1413317.112	3361008.404	6982294.453	22929873.56	4796195.43	3505105.768	2154461.037	562038.2039	1509303.292	320633.1304	4943282.638	7096304.05	AREA / TIC
28.11.23	86	86_F.B	45258_86_F.B_24h_Peat.A_B.4	45258_86_F.B_24h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	24h	24h	24	Coculture	Peat.A.7_F.B_24h_PA	Peat.A.7	Peat.A	F.B	Fungi.Bacteria	PA	0.767887091	3011778.719	11850843.83	788484.4098	1231760.516	2974702.955	3786703.843	1297641.296	622859.7998	2570165.617	1736608.175	4423957.686	11583083.11	5946417.19	2832443.76	4148565.637	2176473.623	2822536.053	158063.6025	7789753.295	5990833.876	AREA / TIC
28.11.23	86	86_F.B	45258_86_F.B_62h_Peat.A_B.4	45258_86_F.B_62h_Peat.A_B.4_Coculture_F.B_Fungi.Bacteria_PA	B.4	62h	62h	62	Coculture	Peat.A.7_F.B_62h_PA	Peat.A.7	Peat.A	F.B	Fungi.Bacteria	PA	0.69029399	1286020.178	12491680.54	661056.0233	222156.07	1774487.418	1846397.359	418365.2243	278406.0165	1244521.917	4166217.643	10617690.59	14578639.17	3151519.543	7664124.382	2538367.746	825371.5202	1949192.691	885525.6004	7383423.691	3760513.69	AREA / TIC
28.11.23	87	87_B.F	45258_87_B.F_24h_Peat.A_B.4	45258_87_B.F_24h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	24h	24h	24	Coculture	Peat.A.6_B.F_24h_PA	Peat.A.6	Peat.A	B.F	Bacteria.Fungi	PA	0.867345701	3118601.958	7537537.795	467603.6322	986417.5257	4013735.235	2836778.92	937838.2799	656545.596	1388475.206	3815754.2	10164277.05	13822275.24	3129220.561	6304655.682	5401364.181	1574463.33	2249728.106	353435.7751	2020463.119	6964505.612	AREA / TIC
28.11.23	87	87_B.F	45258_87_B.F_62h_Peat.A_B.4	45258_87_B.F_62h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	62h	62h	62	Coculture	Peat.A.6_B.F_62h_PA	Peat.A.6	Peat.A	B.F	Bacteria.Fungi	PA	0.546255794	2097103.615	13876896.29	708395.2323	314363.7137	1693358.698	2061550.674	495392.4572	516023.8173	2114932.259	3273367.569	5324575.103	17771835.3	5880360.512	3090590.56	3881567.983	1443406.201	2064097.1	290772.2019	5322226.386	5522861.329	AREA / TIC
28.11.23	88	88_B.F	45258_88_B.F_24h_Peat.A_B.4	45258_88_B.F_24h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	24h	24h	24	Coculture	Peat.A.7_B.F_24h_PA	Peat.A.7	Peat.A	B.F	Bacteria.Fungi	PA	0.737453581	2878135.051	9478897.629	636594.6442	1170407.226	3776945.522	3879429.26	1223087.152	679382.4221	2403128.883	1407277.728	3639346.353	14688584.18	6318358.362	2181470.185	4304879.767	1860890.008	2854370.844	121653.7587	7633159.761	6607678.267	AREA / TIC
28.11.23	88	88_B.F	45258_88_B.F_62h_Peat.A_B.4	45258_88_B.F_62h_Peat.A_B.4_Coculture_B.F_Bacteria.Fungi_PA	B.4	62h	62h	62	Coculture	Peat.A.7_B.F_62h_PA	Peat.A.7	Peat.A	B.F	Bacteria.Fungi	PA	0.433840414	1484658.827	17300647.34	1345061.413	235969.2568	1930011.528	2547127.849	555699.7281	341130.0453	1498749.262	2991553.942	5158811.694	15638437.05	4018141.106	2962794.519	4006943.44	1229876.201	2357000.333	306165.5756	6611306.621	5223591.274	AREA / TIC
28.11.23	89	89_X.B	45258_89_X.B_24h_Peat.A_B.4	45258_89_X.B_24h_Peat.A_B.4_Single_X.B_Media.Bacteria_PA	B.4	24h	24h	24	Single	Peat.A.6_X.B_24h_PA	Peat.A.6	Peat.A	X.B	Media.Bacteria	PA	0.759801328	2860163.468	8374731.352	551207.2495	781458.2291	3914824.694	2716719.391	709392.0218	709769.7521	1667609.616	3161425.116	9496320.601	14837523.43	3836527.911	6572247.005	4159250.432	1386798.051	1892178.847	260389.1212	3201521.123	6653619.593	AREA / TIC
28.11.23	89	89_X.B	45258_89_X.B_62h_Peat.A_B.4	45258_89_X.B_62h_Peat.A_B.4_Single_X.B_Media.Bacteria_PA	B.4	62h	62h	62	Single	Peat.A.6_X.B_62h_PA	Peat.A.6	Peat.A	X.B	Media.Bacteria	PA	0.472781021	1716466.956	18586621.73	1185703.264	709256.4739	2696605.707	2514857.718	701339.4895	516150.1606	1351225.983	2637125.739	5851863.498	16228845.19	2355259.518	2486622.659	3174465.414	1426762.01	1973844.038	380243.6899	5205143.375	6045274.392	AREA / TIC
28.11.23	91	91_X.F	45258_91_X.F_24h_Peat.A_B.4	45258_91_X.F_24h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	24h	24h	24	Single	Peat.A.6_X.F_24h_PA	Peat.A.6	Peat.A	X.F	Media.Fungi	PA	1.738129134	3489354.088	5610366.806	527934.8823	1742357.884	8362405.136	5075993.967	659511.9876	1072441.031	2046425.05	2229707.174	4179788.404	7187291.067	4775489.252	2814751.737	7041292.133	2078833.459	2462348.692	115318.2442	8705618.991	7566447.015	AREA / TIC
28.11.23	91	91_X.F	45258_91_X.F_62h_Peat.A_B.4	45258_91_X.F_62h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	62h	62h	62	Single	Peat.A.6_X.F_62h_PA	Peat.A.6	Peat.A	X.F	Media.Fungi	PA	0.589947128	1629701.974	14497466.96	755828.7489	507292.9176	2566863.922	2531747.216	482839.8788	540982.3773	1896873.374	3262031.303	6135270.138	17195340.92	3440148.959	3815858.899	2387915.683	1171842.3	1626830.531	214529.3941	5774315.758	7309995.747	AREA / TIC
28.11.23	92	92_X.F	45258_92_X.F_24h_Peat.A_B.4	45258_92_X.F_24h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	24h	24h	24	Single	Peat.A.7_X.F_24h_PA	Peat.A.7	Peat.A	X.F	Media.Fungi	PA	2.044949623	4156692.127	4123815.034	468153.3418	1645324.639	9910568.343	4374324.872	551408.6935	1101324.441	1121055.489	3338842.151	7767202.096	7220572.493	3990043.523	5458064.039	7982395.172	1803219.482	2094050.118	200778.0511	2883131.17	7552711.726	AREA / TIC
28.11.23	92	92_X.F	45258_92_X.F_62h_Peat.A_B.4	45258_92_X.F_62h_Peat.A_B.4_Single_X.F_Media.Fungi_PA	B.4	62h	62h	62	Single	Peat.A.7_X.F_62h_PA	Peat.A.7	Peat.A	X.F	Media.Fungi	PA	0.490968172	1745487.892	15225742.57	938787.942	455734.2261	2930591.19	3978538.957	824686.8593	457911.5566	1429035.607	2977561.648	6557812.058	15415681.56	3479524.94	3064620.244	3433526.031	1514982.115	2194975.277	145579.7016	5767335.156	5205561.469	AREA / TIC
28.11.23	93	93_X.BF	45258_93_X.BF_24h_Peat.A_B.4	45258_93_X.BF_24h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	24h	24h	24	Coculture	Peat.A.6_X.BF_24h_PA	Peat.A.6	Peat.A	X.BF	Media.BacteriaFungi	PA	0.828936352	3678470.6	5748222.995	293885.0485	715848.688	3605714.713	2251309.157	683270.7948	452008.1658	1676692.061	3833728.6	8601714.695	14639766.94	8272399.906	4929764.499	5133183.012	1257996.464	1802985.231	254503.2553	2861575.553	7050636.622	AREA / TIC
28.11.23	93	93_X.BF	45258_93_X.BF_62h_Peat.A_B.4	45258_93_X.BF_62h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	62h	62h	62	Coculture	Peat.A.6_X.BF_62h_PA	Peat.A.6	Peat.A	X.BF	Media.BacteriaFungi	PA	0.474146496	1796529.149	14718438.43	884317.4081	364874.5728	1898440.69	2336345.434	464137.1434	404269.5703	1419086.73	3784062.556	6522121.389	19484011.98	2008982.475	2978062.715	3306052.064	833936.3545	1753972.681	299744.9129	6186535.232	6299755.515	AREA / TIC
28.11.23	94	94_X.BF	45258_94_X.BF_24h_Peat.A_B.4	45258_94_X.BF_24h_Peat.A_B.4_Coculture_X.BF_Media.BacteriaFungi_PA	B.4	24h	24h	24	Coculture	Peat.A.7_X.BF_24h_PA	Peat.A.7	Peat.A	X.BF	Media.BacteriaFungi	PA	0.816778836	3390513.904	9830669.756	546242.1164	1304601.629	3431731.917	3812824.063	1219587.183	834134.003	3563366.082	1305750.043	3351738.414	10542158.56	9691739.859	1797311.506	4360900.214	2305406.209	3262894.29	112152.7591	6701883.985	6378070.502	AREA / TIC
